name,date,price
AAPL,1980-05-07,1222.4279027052166
AAPL,1980-05-08,1671.1953346150694
AAPL,1980-05-09,2666.679202506348
AAPL,1980-05-10,3175.819655376534
AAPL,1980-05-11,597.4057914452584
AAPL,1980-05-12,1109.1644320757814
AAPL,1980-05-13,471.8880013750138
AAPL,1980-05-14,2077.27863590659
AAPL,1980-05-15,462.2722602906807
AAPL,1980-05-16,1346.882681467287
AAPL,1980-05-17,914.828141680016
AAPL,1980-05-18,181.99836592352867
AAPL,1980-05-19,2648.4187635564153
AAPL,1980-05-20,1008.6580656615439
AAPL,1980-05-21,3315.93884794429
AAPL,1980-05-22,1813.506856782557
AAPL,1980-05-23,60.143050620444555
AAPL,1980-05-24,854.880942024806
AAPL,1980-05-25,2619.9535445340125
AAPL,1980-05-26,1341.0096928041485
AAPL,1980-05-27,3031.0666122396274
AAPL,1980-05-28,2708.321171778553
AAPL,1980-05-29,896.8693402341073
AAPL,1980-05-30,2411.1128292054486
AAPL,1980-05-31,96.62511402352014
AAPL,1980-06-01,2407.5782184527725
AAPL,1980-06-02,1126.4437744595405
AAPL,1980-06-03,1991.681953762639
AAPL,1980-06-04,1477.1113477053857
AAPL,1980-06-05,784.9948083395124
AAPL,1980-06-06,1221.3035169371701
AAPL,1980-06-07,1106.0503076035939
AAPL,1980-06-08,3220.1349544842196
AAPL,1980-06-09,1307.8461769465907
AAPL,1980-06-10,3010.4257257748627
AAPL,1980-06-11,2814.0740300393018
AAPL,1980-06-12,3198.8618047609352
AAPL,1980-06-13,3127.2336032894154
AAPL,1980-06-14,1462.2620608905738
AAPL,1980-06-15,2542.6356005072644
AAPL,1980-06-16,3346.503840858564
AAPL,1980-06-17,363.6696974102247
AAPL,1980-06-18,86.31041044287542
AAPL,1980-06-19,1689.335121878451
AAPL,1980-06-20,1289.6466508878395
AAPL,1980-06-21,391.45087397973026
AAPL,1980-06-22,3331.042742430336
AAPL,1980-06-23,2646.999839263065
AAPL,1980-06-24,924.2206149417606
AAPL,1980-06-25,558.4874644080361
AAPL,1980-06-26,2291.1320571309807
AAPL,1980-06-27,466.16616120073775
AAPL,1980-06-28,461.5713061918939
AAPL,1980-06-29,237.1580864279935
AAPL,1980-06-30,2696.4296579397756
AAPL,1980-07-01,619.5836075625848
AAPL,1980-07-02,799.0149379715814
AAPL,1980-07-03,340.246326356908
AAPL,1980-07-04,843.6462338070423
AAPL,1980-07-05,585.3193203261181
AAPL,1980-07-06,1841.678153203509
AAPL,1980-07-07,1656.898999274074
AAPL,1980-07-08,783.7957666254191
AAPL,1980-07-09,1980.5401851312786
AAPL,1980-07-10,3345.8189709328735
AAPL,1980-07-11,3096.4107994009855
AAPL,1980-07-12,3010.611288068762
AAPL,1980-07-13,1555.104455364895
AAPL,1980-07-14,1773.651572724727
AAPL,1980-07-15,1038.9946331693673
AAPL,1980-07-16,244.09894918475615
AAPL,1980-07-17,3154.8252037241214
AAPL,1980-07-18,677.2108509015715
AAPL,1980-07-19,221.92654697761725
AAPL,1980-07-20,626.6800269959607
AAPL,1980-07-21,815.5861201248873
AAPL,1980-07-22,3275.4463447513003
AAPL,1980-07-23,1890.4313871421791
AAPL,1980-07-24,3072.4887009409026
AAPL,1980-07-25,2373.2779731552055
AAPL,1980-07-26,255.81068242503358
AAPL,1980-07-27,2867.045622576462
AAPL,1980-07-28,2116.3508441281347
AAPL,1980-07-29,2740.2731819355986
AAPL,1980-07-30,3250.4130286110376
AAPL,1980-07-31,2723.655759875129
AAPL,1980-08-01,1963.7452030023458
AAPL,1980-08-02,3249.3695946724224
AAPL,1980-08-03,342.10485586440257
AAPL,1980-08-04,2961.3510075185914
AAPL,1980-08-05,2118.946037143233
AAPL,1980-08-06,1158.0652253697397
AAPL,1980-08-07,1331.0447155401707
AAPL,1980-08-08,1887.816184706357
AAPL,1980-08-09,586.2577041092125
AAPL,1980-08-10,2101.9130510405885
AAPL,1980-08-11,2051.698298178604
AAPL,1980-08-12,136.80819976016346
AAPL,1980-08-13,1888.9452377455007
AAPL,1980-08-14,1685.3062957367702
AAPL,1980-08-15,2008.232432901029
AAPL,1980-08-16,352.12582596233784
AAPL,1980-08-17,532.1159087526876
AAPL,1980-08-18,314.28779287646597
AAPL,1980-08-19,2619.9946781212147
AAPL,1980-08-20,2032.5189946425255
AAPL,1980-08-21,1818.3151778658205
AAPL,1980-08-22,3316.354846904706
AAPL,1980-08-23,561.3510060575524
AAPL,1980-08-24,1406.2526634263113
AAPL,1980-08-25,347.305784899196
AAPL,1980-08-26,1347.1261820567759
AAPL,1980-08-27,293.22056318758075
AAPL,1980-08-28,216.52459606964808
AAPL,1980-08-29,2366.0221699144718
AAPL,1980-08-30,324.7479977391666
AAPL,1980-08-31,2658.227198910624
AAPL,1980-09-01,2127.2969142396623
AAPL,1980-09-02,1676.8390720730204
AAPL,1980-09-03,1421.837518955465
AAPL,1980-09-04,1106.524834323717
AAPL,1980-09-05,2296.641522744762
AAPL,1980-09-06,1043.500370749745
AAPL,1980-09-07,2980.0196750819055
AAPL,1980-09-08,401.9666775597168
AAPL,1980-09-09,1924.9395550067309
AAPL,1980-09-10,1234.452604662444
AAPL,1980-09-11,2994.924668052465
AAPL,1980-09-12,1764.5592518415892
AAPL,1980-09-13,1716.1046537537352
AAPL,1980-09-14,690.8597870358237
AAPL,1980-09-15,327.03844830018363
AAPL,1980-09-16,2682.2741310827932
AAPL,1980-09-17,92.02630141074387
AAPL,1980-09-18,49.19453105818839
AAPL,1980-09-19,3277.3671658303824
AAPL,1980-09-20,3130.924957463888
AAPL,1980-09-21,924.4203008953681
AAPL,1980-09-22,1271.981090131468
AAPL,1980-09-23,511.261869355335
AAPL,1980-09-24,1896.0449294200002
AAPL,1980-09-25,2380.066852500543
AAPL,1980-09-26,2941.433490504697
AAPL,1980-09-27,1672.9614932224379
AAPL,1980-09-28,2825.179306224067
AAPL,1980-09-29,3262.984183776113
AAPL,1980-09-30,2422.002678172006
AAPL,1980-10-01,47.66237042718144
AAPL,1980-10-02,806.427423801613
AAPL,1980-10-03,1829.2734535480654
AAPL,1980-10-04,442.4671782991846
AAPL,1980-10-05,3083.8990932201123
AAPL,1980-10-06,1192.2009923453088
AAPL,1980-10-07,1894.8433546140711
AAPL,1980-10-08,271.66699139455795
AAPL,1980-10-09,582.3881223330835
AAPL,1980-10-10,929.2026881568344
AAPL,1980-10-11,2190.805763163639
AAPL,1980-10-12,1161.982010006459
AAPL,1980-10-13,1368.324666717089
AAPL,1980-10-14,2066.0552416635655
AAPL,1980-10-15,2436.376300829759
AAPL,1980-10-16,2506.2265808968773
AAPL,1980-10-17,2627.09407435927
AAPL,1980-10-18,932.7833631262819
AAPL,1980-10-19,2393.6770793187848
AAPL,1980-10-20,1177.229152933896
AAPL,1980-10-21,1845.2631672879531
AAPL,1980-10-22,2288.8473894710855
AAPL,1980-10-23,1853.2367732540774
AAPL,1980-10-24,1600.8792662150956
AAPL,1980-10-25,1035.2328104216954
AAPL,1980-10-26,2586.666353159914
AAPL,1980-10-27,962.188682679447
AAPL,1980-10-28,2455.7706523699935
AAPL,1980-10-29,1456.9678527123042
AAPL,1980-10-30,1892.8943637023622
AAPL,1980-10-31,1884.5765775532893
AAPL,1980-11-01,1998.719378136216
AAPL,1980-11-02,1547.1752162549258
AAPL,1980-11-03,2647.635797424362
AAPL,1980-11-04,393.174252037725
AAPL,1980-11-05,1380.2040597488378
AAPL,1980-11-06,2957.19322381106
AAPL,1980-11-07,1725.3932427926309
AAPL,1980-11-08,1854.2872446156389
AAPL,1980-11-09,1096.198440055732
AAPL,1980-11-10,2219.723317453732
AAPL,1980-11-11,3258.0684666259904
AAPL,1980-11-12,1687.7312841933215
AAPL,1980-11-13,2838.935276336373
AAPL,1980-11-14,2404.2220710548218
AAPL,1980-11-15,228.89616592149093
AAPL,1980-11-16,237.32164786354085
AAPL,1980-11-17,1814.8238903118863
AAPL,1980-11-18,981.9640553177815
AAPL,1980-11-19,685.2759306063357
AAPL,1980-11-20,40.336028907932274
AAPL,1980-11-21,2298.643592623599
AAPL,1980-11-22,1376.3256364070126
AAPL,1980-11-23,442.8371518249127
AAPL,1980-11-24,127.71266050454638
AAPL,1980-11-25,968.8918109540828
AAPL,1980-11-26,1638.655133566077
AAPL,1980-11-27,3229.4709020698156
AAPL,1980-11-28,2600.7200023816936
AAPL,1980-11-29,703.2512496045462
AAPL,1980-11-30,1882.1289242587054
AAPL,1980-12-01,2684.8513275936307
AAPL,1980-12-02,3012.708213480004
AAPL,1980-12-03,1416.054164325362
AAPL,1980-12-04,2392.3328972020063
AAPL,1980-12-05,2702.9615969571587
AAPL,1980-12-06,1564.142140852575
AAPL,1980-12-07,2039.1719272009746
AAPL,1980-12-08,2247.4432742269237
AAPL,1980-12-09,3072.4159344456293
AAPL,1980-12-10,2415.251577461192
AAPL,1980-12-11,1960.2082508170035
AAPL,1980-12-12,1762.856858385652
AAPL,1980-12-13,1609.3727392513808
AAPL,1980-12-14,425.76430531381584
AAPL,1980-12-15,3017.980721107051
AAPL,1980-12-16,1359.1843373748438
AAPL,1980-12-17,987.0588025534227
AAPL,1980-12-18,2420.0618693077786
AAPL,1980-12-19,1609.7109474295212
AAPL,1980-12-20,498.2805280892416
AAPL,1980-12-21,1698.8819466557754
AAPL,1980-12-22,3282.7910391736937
AAPL,1980-12-23,1950.968309192714
AAPL,1980-12-24,1146.0999278504876
AAPL,1980-12-25,1437.7969151259554
AAPL,1980-12-26,2961.649285513818
AAPL,1980-12-27,210.69072430031304
AAPL,1980-12-28,1205.4864228771235
AAPL,1980-12-29,2767.5807608944583
AAPL,1980-12-30,923.9250127934612
AAPL,1980-12-31,1942.5528213705106
AAPL,1981-01-01,1863.6766130849905
AAPL,1981-01-02,1329.507219596495
AAPL,1981-01-03,3257.2879020601185
AAPL,1981-01-04,3127.8013309592316
AAPL,1981-01-05,2202.056289613086
AAPL,1981-01-06,1762.8915496599311
AAPL,1981-01-07,3352.315989547429
AAPL,1981-01-08,2731.190988565216
AAPL,1981-01-09,2282.0097345343506
AAPL,1981-01-10,3203.19677651073
AAPL,1981-01-11,2250.162541097192
AAPL,1981-01-12,2047.0523080185428
AAPL,1981-01-13,185.63736694390548
AAPL,1981-01-14,2671.37535530744
AAPL,1981-01-15,939.815073290934
AAPL,1981-01-16,2325.826717750948
AAPL,1981-01-17,2940.3826746321015
AAPL,1981-01-18,2559.93100104634
AAPL,1981-01-19,2102.251034362694
AAPL,1981-01-20,951.5478379592748
AAPL,1981-01-21,2803.9694330205375
AAPL,1981-01-22,1175.11521431677
AAPL,1981-01-23,2757.731579144803
AAPL,1981-01-24,3029.321989724685
AAPL,1981-01-25,29.951123781698456
AAPL,1981-01-26,1001.4512745376526
AAPL,1981-01-27,1665.0997481468737
AAPL,1981-01-28,2427.3664151717408
AAPL,1981-01-29,222.27346044154314
AAPL,1981-01-30,842.5701309336441
AAPL,1981-01-31,2021.7846524945542
AAPL,1981-02-01,883.4792219590449
AAPL,1981-02-02,2812.2944135438356
AAPL,1981-02-03,1855.4690677305691
AAPL,1981-02-04,2447.520254814413
AAPL,1981-02-05,852.8694762970014
AAPL,1981-02-06,852.2704571343108
AAPL,1981-02-07,2027.7641355023268
AAPL,1981-02-08,526.0624192000803
AAPL,1981-02-09,2836.1868573090615
AAPL,1981-02-10,3164.990677607127
AAPL,1981-02-11,565.0096423950494
AAPL,1981-02-12,1750.0768435486282
AAPL,1981-02-13,1092.7931110691381
AAPL,1981-02-14,2759.7875807220134
AAPL,1981-02-15,1973.6379474113326
AAPL,1981-02-16,233.04222035662417
AAPL,1981-02-17,2548.5773790109074
AAPL,1981-02-18,2386.2385139601474
AAPL,1981-02-19,2019.3997544733215
AAPL,1981-02-20,645.2490329236147
AAPL,1981-02-21,2804.377085919547
AAPL,1981-02-22,987.6506608614454
AAPL,1981-02-23,1099.2642765120163
AAPL,1981-02-24,3192.9952717498895
AAPL,1981-02-25,763.0368826263781
AAPL,1981-02-26,303.003637907577
AAPL,1981-02-27,3177.7917883988107
AAPL,1981-02-28,2700.6196320579534
AAPL,1981-03-01,972.6284486246111
AAPL,1981-03-02,486.1364831642586
AAPL,1981-03-03,189.07611403944873
AAPL,1981-03-04,1587.8824289318395
AAPL,1981-03-05,515.7489379149711
AAPL,1981-03-06,3108.9749176302275
AAPL,1981-03-07,1283.8481114578537
AAPL,1981-03-08,3281.22608692584
AAPL,1981-03-09,835.0952242281211
AAPL,1981-03-10,1909.9466491524545
AAPL,1981-03-11,2389.6135905795018
AAPL,1981-03-12,2789.4289625630076
AAPL,1981-03-13,1676.6485962004033
AAPL,1981-03-14,2918.925835051544
AAPL,1981-03-15,2808.90423637165
AAPL,1981-03-16,1040.4879524068044
AAPL,1981-03-17,986.3028519426838
AAPL,1981-03-18,739.0440201117775
AAPL,1981-03-19,906.454072286133
AAPL,1981-03-20,356.10133849717363
AAPL,1981-03-21,3167.4121378451728
AAPL,1981-03-22,1893.2636061212006
AAPL,1981-03-23,384.9654450150674
AAPL,1981-03-24,679.7590744485572
AAPL,1981-03-25,2775.910735055724
AAPL,1981-03-26,1199.73914674133
AAPL,1981-03-27,3251.3028468837283
AAPL,1981-03-28,1575.2468650184114
AAPL,1981-03-29,1300.2681673258148
AAPL,1981-03-30,2420.3652338052757
AAPL,1981-03-31,2128.3083391553746
AAPL,1981-04-01,3161.779501640554
AAPL,1981-04-02,1572.0790087879848
AAPL,1981-04-03,3088.191613368368
AAPL,1981-04-04,1057.702677115565
AAPL,1981-04-05,87.3442668839361
AAPL,1981-04-06,363.3007359437333
AAPL,1981-04-07,2358.1785399213504
AAPL,1981-04-08,2770.8718988772507
AAPL,1981-04-09,3139.9262637330635
AAPL,1981-04-10,3051.009453730361
AAPL,1981-04-11,1567.2365628611783
AAPL,1981-04-12,1766.4314986709387
AAPL,1981-04-13,1521.122453045756
AAPL,1981-04-14,225.05075963352598
AAPL,1981-04-15,2031.1201806565166
AAPL,1981-04-16,2485.922189557848
AAPL,1981-04-17,1344.7949156793177
AAPL,1981-04-18,3352.4606281724546
AAPL,1981-04-19,1998.744501776518
AAPL,1981-04-20,3351.0018147039855
AAPL,1981-04-21,2239.9095572426386
AAPL,1981-04-22,384.4814730043449
AAPL,1981-04-23,1831.5882416631448
AAPL,1981-04-24,303.24423327698804
AAPL,1981-04-25,2231.9676865857427
AAPL,1981-04-26,453.82750305660085
AAPL,1981-04-27,361.03370190879235
AAPL,1981-04-28,3022.1551210402836
AAPL,1981-04-29,690.1601005233889
AAPL,1981-04-30,2569.8680417369073
AAPL,1981-05-01,751.1593476233874
AAPL,1981-05-02,2839.980075524612
AAPL,1981-05-03,3142.1853742109033
AAPL,1981-05-04,496.16628726413893
AAPL,1981-05-05,544.3475010769351
AAPL,1981-05-06,1334.9457527531974
AAPL,1981-05-07,2158.6460027049643
AAPL,1981-05-08,1498.9167633777272
AAPL,1981-05-09,1131.1175530204405
AAPL,1981-05-10,398.81488683806987
AAPL,1981-05-11,1385.3117452526242
AAPL,1981-05-12,2893.5366348173548
AAPL,1981-05-13,1196.679679851394
AAPL,1981-05-14,91.86739379219905
AAPL,1981-05-15,1237.5640014382866
AAPL,1981-05-16,3108.94341037539
AAPL,1981-05-17,452.52531276385713
AAPL,1981-05-18,2695.294041174024
AAPL,1981-05-19,891.0600963246642
AAPL,1981-05-20,2169.3935017445765
AAPL,1981-05-21,3305.9224604913666
AAPL,1981-05-22,1738.7854515523522
AAPL,1981-05-23,2436.903309152514
AAPL,1981-05-24,189.28080619808142
AAPL,1981-05-25,732.5834411601854
AAPL,1981-05-26,2731.7175160602087
AAPL,1981-05-27,647.5815970725856
AAPL,1981-05-28,2906.9639509174954
AAPL,1981-05-29,1208.0063365850888
AAPL,1981-05-30,207.13693955862024
AAPL,1981-05-31,3072.0202325639284
AAPL,1981-06-01,3361.3536364293254
AAPL,1981-06-02,1715.3348986011479
AAPL,1981-06-03,2751.5522438999124
AAPL,1981-06-04,1312.4448949901569
AAPL,1981-06-05,777.6801244161838
AAPL,1981-06-06,1139.533154753556
AAPL,1981-06-07,2995.3628391316415
AAPL,1981-06-08,2297.9637351101064
AAPL,1981-06-09,1303.4879622547062
AAPL,1981-06-10,2331.746840464716
AAPL,1981-06-11,190.0700358509092
AAPL,1981-06-12,186.33619326142386
AAPL,1981-06-13,195.82039478583445
AAPL,1981-06-14,28.462159246460214
AAPL,1981-06-15,1128.468504221133
AAPL,1981-06-16,2467.1815424102642
AAPL,1981-06-17,2619.490026914009
AAPL,1981-06-18,2074.6514779966146
AAPL,1981-06-19,3292.899986613522
AAPL,1981-06-20,1913.3253761632002
AAPL,1981-06-21,1061.838376578858
AAPL,1981-06-22,1095.183221479257
AAPL,1981-06-23,2974.3906811750417
AAPL,1981-06-24,562.2201241390687
AAPL,1981-06-25,2002.6546674298706
AAPL,1981-06-26,1854.7005804646042
AAPL,1981-06-27,2476.800875592951
AAPL,1981-06-28,1819.393952859366
AAPL,1981-06-29,587.4218618771039
AAPL,1981-06-30,601.41891438707
AAPL,1981-07-01,2780.938466302398
AAPL,1981-07-02,1913.5476988032528
AAPL,1981-07-03,1009.6857800881932
AAPL,1981-07-04,2311.846287957592
AAPL,1981-07-05,1925.1907553185465
AAPL,1981-07-06,1479.966960497894
AAPL,1981-07-07,862.3140289607172
AAPL,1981-07-08,2886.7409582522178
AAPL,1981-07-09,1389.167119506049
AAPL,1981-07-10,2975.65736010246
AAPL,1981-07-11,3222.0280811614493
AAPL,1981-07-12,402.75071746676866
AAPL,1981-07-13,3230.3674920700205
AAPL,1981-07-14,2645.987843798875
AAPL,1981-07-15,1731.9884285439282
AAPL,1981-07-16,2006.9169947195987
AAPL,1981-07-17,2342.563146360714
AAPL,1981-07-18,1316.2592522911198
AAPL,1981-07-19,2853.1305278672835
AAPL,1981-07-20,1572.10271003058
AAPL,1981-07-21,1034.562681106389
AAPL,1981-07-22,3139.7915772981632
AAPL,1981-07-23,1922.4067873388187
AAPL,1981-07-24,1578.5864791392169
AAPL,1981-07-25,2239.475502781168
AAPL,1981-07-26,3378.9354942100517
AAPL,1981-07-27,1862.7895511330812
AAPL,1981-07-28,552.1266792915183
AAPL,1981-07-29,1282.424820597454
AAPL,1981-07-30,1799.2878858214985
AAPL,1981-07-31,2728.2037788786915
AAPL,1981-08-01,628.0458011146501
AAPL,1981-08-02,982.1397030721779
AAPL,1981-08-03,2174.02628246256
AAPL,1981-08-04,725.6559110392922
AAPL,1981-08-05,2853.2906095225444
AAPL,1981-08-06,2230.57568375013
AAPL,1981-08-07,2667.313097897914
AAPL,1981-08-08,1096.1099655229164
AAPL,1981-08-09,3302.5364323703884
AAPL,1981-08-10,2763.0384610417677
AAPL,1981-08-11,1312.8262414943608
AAPL,1981-08-12,979.6415660328182
AAPL,1981-08-13,1565.8949367462073
AAPL,1981-08-14,2175.1178279719165
AAPL,1981-08-15,328.7718605500389
AAPL,1981-08-16,360.72200535218605
AAPL,1981-08-17,3296.823215698758
AAPL,1981-08-18,192.0373417824861
AAPL,1981-08-19,468.59401940095313
AAPL,1981-08-20,1536.0871575329097
AAPL,1981-08-21,781.4921732540076
AAPL,1981-08-22,1640.0002433658372
AAPL,1981-08-23,2542.6678630143456
AAPL,1981-08-24,658.6829501605926
AAPL,1981-08-25,1894.6619488090407
AAPL,1981-08-26,2452.1530551713445
AAPL,1981-08-27,2829.157716982484
AAPL,1981-08-28,1966.1791684396937
AAPL,1981-08-29,3267.777002404651
AAPL,1981-08-30,2860.0579433850157
AAPL,1981-08-31,78.56875917244895
AAPL,1981-09-01,1658.427718740727
AAPL,1981-09-02,1166.2355134092857
AAPL,1981-09-03,1501.1546096119528
AAPL,1981-09-04,2326.5075838891166
AAPL,1981-09-05,421.23066708154727
AAPL,1981-09-06,1074.1218374930288
AAPL,1981-09-07,1088.1229968089435
AAPL,1981-09-08,1889.1644434405682
AAPL,1981-09-09,1174.0854147951225
AAPL,1981-09-10,372.39619681879566
AAPL,1981-09-11,99.00732199922335
AAPL,1981-09-12,2555.0307581002294
AAPL,1981-09-13,2285.5013942324417
AAPL,1981-09-14,1068.9374622983323
AAPL,1981-09-15,2665.8225010978663
AAPL,1981-09-16,3012.905614867571
AAPL,1981-09-17,522.402389389069
AAPL,1981-09-18,630.5303998193154
AAPL,1981-09-19,828.3235135995216
AAPL,1981-09-20,1592.3104803499261
AAPL,1981-09-21,1533.1445192476592
AAPL,1981-09-22,1235.256223021749
AAPL,1981-09-23,377.3434897700217
AAPL,1981-09-24,656.365704956173
AAPL,1981-09-25,174.59967369158295
AAPL,1981-09-26,1304.9283845135403
AAPL,1981-09-27,1020.0947395332768
AAPL,1981-09-28,3370.085536611273
AAPL,1981-09-29,1965.3160337960849
AAPL,1981-09-30,247.1966608886966
AAPL,1981-10-01,2706.595355514892
AAPL,1981-10-02,2256.095820832824
AAPL,1981-10-03,2868.1809275201185
AAPL,1981-10-04,1832.344856120047
AAPL,1981-10-05,849.3685693606283
AAPL,1981-10-06,2920.346681212304
AAPL,1981-10-07,985.6310593759428
AAPL,1981-10-08,3042.7395619144872
AAPL,1981-10-09,2563.650014003645
AAPL,1981-10-10,2076.6339309733735
AAPL,1981-10-11,2034.4625570206967
AAPL,1981-10-12,1482.0176150031407
AAPL,1981-10-13,499.8687735849155
AAPL,1981-10-14,200.86001736700797
AAPL,1981-10-15,2992.623460160147
AAPL,1981-10-16,1986.948661629355
AAPL,1981-10-17,444.8386833660119
AAPL,1981-10-18,2569.2094908409545
AAPL,1981-10-19,119.8288534693273
AAPL,1981-10-20,751.5624023841956
AAPL,1981-10-21,190.32727571025765
AAPL,1981-10-22,656.3371274957174
AAPL,1981-10-23,1064.0975950084355
AAPL,1981-10-24,1719.8391712480627
AAPL,1981-10-25,1933.0567411683508
AAPL,1981-10-26,2016.6686560748428
AAPL,1981-10-27,1314.1707604641092
AAPL,1981-10-28,149.4992821286219
AAPL,1981-10-29,2704.9653282185086
AAPL,1981-10-30,351.0112095487193
AAPL,1981-10-31,1214.74569249465
AAPL,1981-11-01,1071.2059075900293
AAPL,1981-11-02,1713.999799177641
AAPL,1981-11-03,244.8555298074742
AAPL,1981-11-04,2250.249957274778
AAPL,1981-11-05,3364.2778462181404
AAPL,1981-11-06,3334.6182161114234
AAPL,1981-11-07,253.16654382850282
AAPL,1981-11-08,3306.4470904363025
AAPL,1981-11-09,1857.7430976801634
AAPL,1981-11-10,2449.3098163257646
AAPL,1981-11-11,2705.2925693698726
AAPL,1981-11-12,1812.493022996558
AAPL,1981-11-13,1862.5877774046564
AAPL,1981-11-14,869.0846185553258
